"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.814160010E-1,-5.204389244E-2,9.710372925E0,2.662015148E-2,9.710548879E0
6.838392300E-1,-2.811566554E-2,9.676874161E0,3.140579537E-2,9.676965968E0
6.862624070E-1,-4.965107143E-2,9.724730492E0,2.183450572E-2,9.724881753E0
6.886850630E-1,-5.204389244E-2,9.710372925E0,7.477570791E-3,9.710515271E0
6.911080320E-1,-6.161518395E-2,9.679266930E0,1.704886183E-2,9.679478054E0
6.935311570E-1,-4.965107143E-2,9.693623543E0,1.465603895E-2,9.693761778E0
6.959538130E-1,-2.093719877E-2,9.691230774E0,-6.879365072E-3,9.691255832E0
6.983765210E-1,-5.922235921E-2,9.703194618E0,-6.879365072E-3,9.703377784E0
7.007996980E-1,-5.204389244E-2,9.691230774E0,-2.093719784E-3,9.691370742E0
7.032233960E-1,-4.247260094E-2,9.691230774E0,-9.272187948E-3,9.691328279E0
7.056476670E-1,-4.725824669E-2,9.700801849E0,5.084747914E-3,9.700918292E0
7.080704280E-1,-3.050848842E-2,9.712766647E0,2.183450572E-2,9.712839104E0
7.104937610E-1,-2.333002165E-2,9.698409081E0,2.691925503E-3,9.698437515E0
7.129171980E-1,-4.965107143E-2,9.703194618E0,1.226321608E-2,9.703329398E0
7.153403230E-1,-5.682953820E-2,9.705587387E0,2.662015148E-2,9.705790270E0
7.177636050E-1,-5.682953820E-2,9.686445236E0,2.662015148E-2,9.686648520E0
7.201868860E-1,-4.965107143E-2,9.693623543E0,-1.166501082E-2,9.693757718E0
7.226105840E-1,-4.486542568E-2,9.681659698E0,2.691925503E-3,9.681764027E0
7.250339690E-1,-5.204389244E-2,9.705587387E0,1.704886183E-2,9.705741896E0
7.274577710E-1,-5.443671346E-2,9.696016312E0,9.870393202E-3,9.696174147E0
7.298822510E-1,-7.118647546E-2,9.703194618E0,5.084747914E-3,9.703457073E0
7.323059480E-1,-7.836493850E-2,9.710372925E0,2.991028305E-4,9.710689136E0
7.347294900E-1,-5.204389244E-2,9.703194618E0,2.422732860E-2,9.703364434E0
7.371531360E-1,-4.725824669E-2,9.688838005E0,2.691925503E-3,9.688953632E0
7.395767820E-1,-5.204389244E-2,9.712766647E0,3.379862010E-2,9.712964885E0
7.420010010E-1,-5.682953820E-2,9.712766647E0,5.054837838E-2,9.713064433E0
7.444247510E-1,-7.118647546E-2,9.696016312E0,1.944168471E-2,9.696297118E0
7.468475630E-1,-5.922235921E-2,9.722337723E0,2.901297435E-2,9.722561382E0
7.492707920E-1,-6.400800496E-2,9.698409081E0,3.140579537E-2,9.698671148E0
7.516947510E-1,-6.640082598E-2,9.707980156E0,3.858426586E-2,9.708283912E0
7.541187090E-1,-3.529413417E-2,9.717552185E0,6.011966988E-2,9.717802247E0
7.565423030E-1,-5.204389244E-2,9.712766647E0,3.140579537E-2,9.712956853E0
7.589652190E-1,-5.443671346E-2,9.707980156E0,4.097708687E-2,9.708219259E0
7.613879800E-1,-4.486542568E-2,9.715159416E0,5.533402413E-2,9.715420590E0
7.638112610E-1,-4.965107143E-2,9.710372925E0,2.662015148E-2,9.710536350E0
7.662344380E-1,-4.247260094E-2,9.688838005E0,5.054837838E-2,9.689062955E0
7.686578760E-1,-4.965107143E-2,9.688838005E0,5.533402413E-2,9.689123230E0
7.710814690E-1,-4.486542568E-2,9.693623543E0,3.619144112E-2,9.693794929E0
7.735053230E-1,-5.204389244E-2,9.696016312E0,4.336991161E-2,9.696252979E0
