"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.716830810E-1,6.640082598E-2,-9.750752151E-2,9.880562782E0,9.881267008E0
5.741266750E-1,6.161518395E-2,-9.750752151E-2,9.875777245E0,9.876450796E0
5.765712060E-1,6.879365444E-2,-9.511470050E-2,9.870991707E0,9.871689655E0
5.790155810E-1,6.161518395E-2,-1.022931710E-1,9.894919395E0,9.895639957E0
5.814601120E-1,8.315058798E-2,-9.032905847E-2,9.873384476E0,9.874147779E0
5.839053730E-1,6.640082598E-2,-9.032905847E-2,9.878170013E0,9.878806164E0
5.863489670E-1,5.682953820E-2,-9.750752151E-2,9.885348320E0,9.885992551E0
5.887934980E-1,6.640082598E-2,-1.094716340E-1,9.885348320E0,9.886177447E0
5.912387060E-1,8.075776696E-2,-1.118644550E-1,9.868598938E0,9.869563337E0
5.936823520E-1,6.640082598E-2,-1.046859920E-1,9.878170013E0,9.878947871E0
5.961268830E-1,6.640082598E-2,-1.022931710E-1,9.866206169E0,9.866959873E0
5.985712580E-1,9.032905847E-2,-1.094716340E-1,9.868598938E0,9.869619465E0
6.010157900E-1,6.640082598E-2,-9.272187948E-2,9.863813400E0,9.864472678E0
6.034609980E-1,5.204389244E-2,-1.046859920E-1,9.887741089E0,9.888432210E0
6.059046440E-1,7.357929647E-2,-1.070788130E-1,9.878170013E0,9.879024375E0
6.083491230E-1,6.879365444E-2,-9.990034252E-2,9.887741089E0,9.888485045E0
6.107943830E-1,7.357929647E-2,-1.022931710E-1,9.880562782E0,9.881366237E0
6.132380290E-1,8.075776696E-2,-1.046859920E-1,9.880562782E0,9.881447357E0
6.156825080E-1,7.597211748E-2,-9.511470050E-2,9.861420631E0,9.862171943E0
6.181269870E-1,8.075776696E-2,-9.750752151E-2,9.878170013E0,9.878981342E0
6.205714670E-1,7.357929647E-2,-1.070788130E-1,9.885348320E0,9.886202061E0
6.230166750E-1,9.511470050E-2,-9.750752151E-2,9.894919395E0,9.895856929E0
6.254603210E-1,8.554340899E-2,-7.597211748E-2,9.887741089E0,9.888402969E0
6.279048000E-1,7.836493850E-2,-1.022931710E-1,9.887741089E0,9.888580727E0
6.303500600E-1,7.836493850E-2,-1.046859920E-1,9.863813400E0,9.864680178E0
6.327936540E-1,7.836493850E-2,-9.990034252E-2,9.866206169E0,9.867023123E0
6.352381850E-1,8.554340899E-2,-9.272187948E-2,9.854242325E0,9.855049813E0
6.376826650E-1,8.075776696E-2,-1.190429255E-1,9.873384476E0,9.874432340E0
6.401270400E-1,6.161518395E-2,-9.990034252E-2,9.866206169E0,9.866904311E0
6.425723520E-1,4.965107143E-2,-1.046859920E-1,9.854242325E0,9.854923449E0
6.450159460E-1,6.640082598E-2,-1.046859920E-1,9.863813400E0,9.864592390E0
6.474604770E-1,6.879365444E-2,-1.094716340E-1,9.868598938E0,9.869445861E0
6.499057370E-1,7.597211748E-2,-8.793623000E-2,9.882955551E0,9.883638751E0
6.523493310E-1,7.597211748E-2,-1.046859920E-1,9.880562782E0,9.881409404E0
6.547938620E-1,5.682953820E-2,-8.793623000E-2,9.851848602E0,9.852404948E0
6.572382370E-1,8.075776696E-2,-1.046859920E-1,9.882955551E0,9.883839912E0
6.596827690E-1,7.597211748E-2,-1.022931710E-1,9.885348320E0,9.886169484E0
6.621280290E-1,6.161518395E-2,-9.750752151E-2,9.885348320E0,9.886021220E0
6.645716230E-1,7.597211748E-2,-1.094716340E-1,9.873384476E0,9.874283610E0
6.670161540E-1,7.118647546E-2,-9.272187948E-2,9.892526627E0,9.893217268E0
6.694614150E-1,6.879365444E-2,-9.750752151E-2,9.892526627E0,9.893246350E0
6.719050080E-1,8.075776696E-2,-9.272187948E-2,9.868598938E0,9.869364932E0
6.743494870E-1,6.640082598E-2,-7.836493850E-2,9.887741089E0,9.888274570E0
6.767939670E-1,7.836493850E-2,-9.272187948E-2,9.875777245E0,9.876523406E0
6.792384460E-1,9.272187948E-2,-9.511470050E-2,9.899705887E0,9.900596992E0
6.816837060E-1,8.075776696E-2,-8.315058798E-2,9.897313118E0,9.897991857E0
6.841273000E-1,6.400800496E-2,-9.272187948E-2,9.861420631E0,9.862064248E0
6.865717790E-1,7.118647546E-2,-1.046859920E-1,9.887741089E0,9.888551487E0
6.890170920E-1,7.836493850E-2,-9.990034252E-2,9.861420631E0,9.862237982E0
6.914606850E-1,9.272187948E-2,-1.046859920E-1,9.868598938E0,9.869589733E0
6.939051650E-1,6.400800496E-2,-1.046859920E-1,9.875777245E0,9.876539493E0
6.963496440E-1,7.597211748E-2,-9.272187948E-2,9.863813400E0,9.864541748E0
6.987940190E-1,6.400800496E-2,-1.022931710E-1,9.878170013E0,9.878907011E0
7.012393310E-1,5.922235921E-2,-9.032905847E-2,9.890133858E0,9.890723652E0
7.036829770E-1,6.879365444E-2,-1.070788130E-1,9.870991707E0,9.871812180E0
7.061274560E-1,5.922235921E-2,-1.094716340E-1,9.894919395E0,9.895702156E0
7.085727170E-1,7.118647546E-2,-1.094716340E-1,9.863813400E0,9.864677711E0
7.110163620E-1,6.400800496E-2,-1.118644550E-1,9.868598938E0,9.869440495E0
7.134608420E-1,7.118647546E-2,-9.272187948E-2,9.863813400E0,9.864506052E0
7.159053210E-1,6.640082598E-2,-8.554340899E-2,9.863813400E0,9.864407815E0
7.183496960E-1,8.793623000E-2,-8.075776696E-2,9.882955551E0,9.883676696E0
7.207950080E-1,6.400800496E-2,-1.118644550E-1,9.894919395E0,9.895758714E0
7.232386020E-1,4.965107143E-2,-1.094716340E-1,9.875777245E0,9.876508768E0
7.256831330E-1,9.032905847E-2,-1.022931710E-1,9.887741089E0,9.888682777E0
7.281283940E-1,7.357929647E-2,-1.166501045E-1,9.859027863E0,9.859992472E0
7.305719870E-1,7.597211748E-2,-1.094716340E-1,9.882955551E0,9.883853815E0
7.330165190E-1,6.161518395E-2,-1.238285750E-1,9.868598938E0,9.869568124E0
7.354609980E-1,6.161518395E-2,-9.750752151E-2,9.882955551E0,9.883628614E0
7.379053730E-1,7.118647546E-2,-9.750752151E-2,9.868598938E0,9.869337375E0
7.403506850E-1,7.836493850E-2,-8.315058798E-2,9.878170013E0,9.878830796E0
7.427942790E-1,7.597211748E-2,-1.118644550E-1,9.875777245E0,9.876702972E0
7.452388100E-1,6.161518395E-2,-9.272187948E-2,9.873384476E0,9.874012091E0
7.476840710E-1,8.554340899E-2,-8.315058798E-2,9.882955551E0,9.883675537E0
7.501276650E-1,5.922235921E-2,-8.315058798E-2,9.868598938E0,9.869126927E0
7.525721960E-1,6.400800496E-2,-1.094716340E-1,9.904491425E0,9.905303198E0
7.550165710E-1,5.682953820E-2,-1.190429255E-1,9.882955551E0,9.883835857E0
7.574611020E-1,7.357929647E-2,-1.022931710E-1,9.892526627E0,9.893329109E0
7.599063620E-1,7.836493850E-2,-1.166501045E-1,9.890133858E0,9.891132192E0
7.623499560E-1,6.161518395E-2,-1.214357466E-1,9.887741089E0,9.888678724E0
7.647944870E-1,5.682953820E-2,-1.094716340E-1,9.885348320E0,9.886117794E0
7.672396960E-1,8.315058798E-2,-1.046859920E-1,9.856635094E0,9.857541709E0
7.696833420E-1,8.075776696E-2,-1.142572835E-1,9.861420631E0,9.862413164E0
7.721278210E-1,7.357929647E-2,-9.750752151E-2,9.873384476E0,9.874140096E0
7.745723000E-1,6.640082598E-2,-9.990034252E-2,9.885348320E0,9.886076095E0
7.770167790E-1,7.118647546E-2,-1.022931710E-1,9.870991707E0,9.871778395E0
7.794619870E-1,7.118647546E-2,-9.511470050E-2,9.861420631E0,9.862136239E0
