"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.207234380E-1,9.699007034E0,-1.100698411E-1,-1.025922745E-1,9.700174122E0
5.231468230E-1,9.682257652E0,-1.124626622E-1,-1.049850956E-1,9.683479900E0
5.255702090E-1,9.684650421E0,-1.100698411E-1,-9.302098304E-2,9.685722588E0
5.279927090E-1,9.696614265E0,-1.028913707E-1,-1.001994461E-1,9.697677803E0
5.304163020E-1,9.689435959E0,-1.100698411E-1,-9.541380405E-2,9.690530861E0
5.328400000E-1,9.679864883E0,-9.332008660E-2,-1.049850956E-1,9.680883982E0
5.352629690E-1,9.694221497E0,-9.810572863E-2,-9.302098304E-2,9.695164159E0
5.376860420E-1,9.691828728E0,-8.374879509E-2,-8.584251255E-2,9.692570706E0
5.401095840E-1,9.665508270E0,-1.028913707E-1,-7.866404206E-2,9.666375990E0
5.425329690E-1,9.675079346E0,-1.100698411E-1,-9.062815458E-2,9.676129866E0
5.449564060E-1,9.699007034E0,-1.148554832E-1,-1.025922745E-1,9.700229606E0
5.473802090E-1,9.682257652E0,-1.124626622E-1,-9.780662507E-2,9.683404733E0
5.498036980E-1,9.684650421E0,-1.148554832E-1,-1.073779166E-1,9.685926676E0
5.522267190E-1,9.663115501E0,-9.571290761E-2,-9.541380405E-2,9.664060531E0
5.546501040E-1,9.670293808E0,-1.052841991E-1,-8.823533356E-2,9.671269439E0
5.570734900E-1,9.663115501E0,-9.092725813E-2,-9.780662507E-2,9.664038240E0
5.594972400E-1,9.672686577E0,-9.332008660E-2,-8.105687052E-2,9.673476338E0
5.619211460E-1,9.677472115E0,-1.100698411E-1,-1.001994461E-1,9.678616731E0
5.643450520E-1,9.691828728E0,-1.076770201E-1,-8.584251255E-2,9.692806991E0
5.667681250E-1,9.675079346E0,-1.052841991E-1,-9.302098304E-2,9.676099318E0
5.691918750E-1,9.670293808E0,-8.853443712E-2,-9.780662507E-2,9.671193660E0
5.716153130E-1,9.670293808E0,-9.092725813E-2,-9.780662507E-2,9.671215861E0
5.740389590E-1,9.677472115E0,-8.853443712E-2,-9.780662507E-2,9.678371299E0
5.764627090E-1,9.689435959E0,-1.028913707E-1,-1.025922745E-1,9.690525322E0
5.788865630E-1,9.672686577E0,-1.100698411E-1,-1.049850956E-1,9.673882512E0
5.813098440E-1,9.682257652E0,-8.614161611E-2,-1.001994461E-1,9.683159275E0
5.837329690E-1,9.689435959E0,-1.172483116E-1,-9.780662507E-2,9.690638911E0
5.861557810E-1,9.691828728E0,-1.220339537E-1,-9.062815458E-2,9.693020677E0
5.885789590E-1,9.687043190E0,-9.092725813E-2,-8.584251255E-2,9.687850250E0
5.910025000E-1,9.684650421E0,-1.196411327E-1,-9.541380405E-2,9.685859362E0
5.934259900E-1,9.682257652E0,-1.076770201E-1,-9.780662507E-2,9.683350336E0
5.958489060E-1,9.653543472E0,-1.220339537E-1,-1.025922745E-1,9.654859866E0
5.982715110E-1,9.687043190E0,-1.004985496E-1,-9.780662507E-2,9.688058209E0
6.006948440E-1,9.682257652E0,-1.004985496E-1,-7.627122104E-2,9.683079598E0
6.031179170E-1,9.684650421E0,-9.810572863E-2,-1.025922745E-1,9.685690667E0
6.055413540E-1,9.658329964E0,-9.332008660E-2,-8.584251255E-2,9.659162244E0
6.079644270E-1,9.646365166E0,-1.004985496E-1,-8.823533356E-2,9.647292177E0
6.103873440E-1,9.677472115E0,-1.196411327E-1,-8.823533356E-2,9.678613847E0
6.128105730E-1,9.682257652E0,-1.172483116E-1,-9.541380405E-2,9.683437623E0
6.152332290E-1,9.684650421E0,-9.332008660E-2,-1.049850956E-1,9.685669016E0
6.176566670E-1,9.689435959E0,-1.004985496E-1,-1.001994461E-1,9.690475174E0
6.200802090E-1,9.663115501E0,-1.076770201E-1,-9.780662507E-2,9.664210349E0
6.225036980E-1,9.675079346E0,-1.100698411E-1,-9.302098304E-2,9.676152573E0
6.249266150E-1,9.699007034E0,-1.220339537E-1,-1.169492081E-1,9.700479723E0
6.273500000E-1,9.672686577E0,-8.853443712E-2,-1.025922745E-1,9.673635776E0
6.297738020E-1,9.663115501E0,-1.148554832E-1,-8.344969153E-2,9.664158361E0
6.321969270E-1,9.665508270E0,-1.124626622E-1,-9.062815458E-2,9.666587373E0
6.346204690E-1,9.682257652E0,-1.100698411E-1,-9.780662507E-2,9.683377239E0
6.370436460E-1,9.687043190E0,-9.571290761E-2,-8.105687052E-2,9.687855126E0
6.394667710E-1,9.710971832E0,-1.172483116E-1,-8.823533356E-2,9.712080445E0
6.418907290E-1,9.679864883E0,-1.004985496E-1,-1.025922745E-1,9.680930187E0
6.443145840E-1,9.672686577E0,-1.004985496E-1,-8.105687052E-2,9.673548252E0
6.467378650E-1,9.682257652E0,-1.052841991E-1,-8.823533356E-2,9.683232078E0
6.491613540E-1,9.679864883E0,-1.004985496E-1,-1.193420291E-1,9.681122179E0
6.515850000E-1,9.687043190E0,-1.076770201E-1,-1.121635586E-1,9.688290911E0
6.540081770E-1,9.694221497E0,-9.571290761E-2,-6.909275055E-2,9.694940185E0
6.564315110E-1,9.679864883E0,-1.124626622E-1,-8.344969153E-2,9.680877846E0
6.588549480E-1,9.689435959E0,-8.853443712E-2,-1.049850956E-1,9.690409146E0
