"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.143232980E-1,-9.511470050E-2,-0.000000000E0,9.868897438E0,9.869355777E0
5.167469960E-1,-1.118644550E-1,2.392822644E-3,9.852148056E0,9.852783399E0
5.191712150E-1,-1.190429255E-1,-4.785645287E-3,9.835398674E0,9.836120231E0
5.215955900E-1,-9.990034252E-2,1.435693540E-2,9.833005905E0,9.833523851E0
5.240199130E-1,-1.214357466E-1,2.153540403E-2,9.842576981E0,9.843349635E0
5.264438710E-1,-1.333998591E-1,9.571290575E-3,9.852148056E0,9.853055792E0
5.288674650E-1,-1.070788130E-1,-7.178467698E-3,9.852148056E0,9.852732551E0
5.312914750E-1,-1.094716340E-1,-0.000000000E0,9.825826645E0,9.826436449E0
5.337149130E-1,-7.597211748E-2,9.571290575E-3,9.849755287E0,9.850052923E0
5.361381420E-1,-1.190429255E-1,4.785645287E-3,9.840184212E0,9.840905418E0
5.385618920E-1,-1.142572835E-1,1.435693540E-2,9.852148056E0,9.852821026E0
5.409854860E-1,-1.214357466E-1,1.196411345E-2,9.852148056E0,9.852903689E0
5.434090270E-1,-1.262213886E-1,-2.392822644E-3,9.861719131E0,9.862527150E0
5.458321000E-1,-9.990034252E-2,1.674975827E-2,9.835398674E0,9.835920278E0
5.482550690E-1,-9.511470050E-2,-0.000000000E0,9.847362518E0,9.847821859E0
5.506779860E-1,-1.118644550E-1,-4.785645287E-3,9.844969749E0,9.845606428E0
5.531011630E-1,-8.315058798E-2,7.178467698E-3,9.844969749E0,9.845323505E0
5.555236630E-1,-9.750752151E-2,2.392822644E-3,9.861719131E0,9.862201462E0
5.579464750E-1,-9.750752151E-2,2.392822644E-3,9.852148056E0,9.852630855E0
5.603695480E-1,-1.262213886E-1,1.196411345E-2,9.854540825E0,9.855356404E0
5.627923090E-1,-1.022931710E-1,1.914258115E-2,9.844969749E0,9.845519778E0
5.652154860E-1,-1.046859920E-1,7.178467698E-3,9.861719131E0,9.862277370E0
5.676385060E-1,-1.118644550E-1,1.914258115E-2,9.847362518E0,9.848016484E0
5.700624650E-1,-1.070788130E-1,-2.392822644E-3,9.864111900E0,9.864693365E0
5.724859020E-1,-9.032905847E-2,1.196411345E-2,9.830613136E0,9.831035404E0
5.749096520E-1,-1.094716340E-1,-0.000000000E0,9.856933594E0,9.857541474E0
