"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.497469480E-1,9.750752151E-2,-2.557329237E-1,-9.894620895E0,9.898405412E0
4.521914270E-1,9.511470050E-2,-2.772683203E-1,-9.894620895E0,9.898961925E0
4.546367920E-1,9.032905847E-2,-2.485544533E-1,-9.887442589E0,9.890978698E0
4.570812190E-1,9.032905847E-2,-2.509472668E-1,-9.904191971E0,9.907782419E0
4.595249170E-1,9.272187948E-2,-2.533400953E-1,-9.892228127E0,9.895906015E0
4.619695000E-1,1.046859920E-1,-2.533400953E-1,-9.906584740E0,9.910376459E0
4.644148130E-1,1.118644550E-1,-2.629113793E-1,-9.882657051E0,9.886786457E0
4.668592400E-1,8.554340899E-2,-2.772683203E-1,-9.897013664E0,9.901266326E0
4.693029380E-1,1.214357466E-1,-2.676970363E-1,-9.897013664E0,9.901378077E0
4.717474170E-1,1.094716340E-1,-2.653042078E-1,-9.892228127E0,9.896390638E0
4.741927810E-1,1.046859920E-1,-2.605185509E-1,-9.906584740E0,9.910562561E0
4.766372080E-1,9.511470050E-2,-2.581257522E-1,-9.901799202E0,9.905619776E0
4.790809580E-1,9.032905847E-2,-2.676970363E-1,-9.908977509E0,9.913004404E0
4.815254380E-1,9.990034252E-2,-2.557329237E-1,-9.901799202E0,9.905604820E0
4.839708020E-1,9.750752151E-2,-2.676970363E-1,-9.880263329E0,9.884370130E0
4.864152290E-1,9.750752151E-2,-2.509472668E-1,-9.889835358E0,9.893499161E0
4.888589270E-1,9.032905847E-2,-2.676970363E-1,-9.899406433E0,9.903437220E0
4.913034060E-1,9.511470050E-2,-2.676970363E-1,-9.906584740E0,9.910657381E0
4.937487710E-1,9.750752151E-2,-2.461616248E-1,-9.904191971E0,9.907730409E0
4.961932500E-1,9.750752151E-2,-2.437688112E-1,-9.880263329E0,9.883751028E0
4.986369480E-1,9.511470050E-2,-2.533400953E-1,-9.885049820E0,9.888753104E0
5.010814270E-1,9.272187948E-2,-2.533400953E-1,-9.894620895E0,9.898297895E0
5.035267920E-1,9.272187948E-2,-2.748754919E-1,-9.887442589E0,9.891697267E0
5.059712190E-1,9.990034252E-2,-2.605185509E-1,-9.887442589E0,9.891378617E0
5.084149170E-1,1.070788130E-1,-2.485544533E-1,-9.882657051E0,9.886362100E0
5.108595000E-1,9.511470050E-2,-2.509472668E-1,-9.916155815E0,9.919786665E0
5.133047610E-1,1.070788130E-1,-2.557329237E-1,-9.892228127E0,9.896112495E0
5.157492400E-1,1.166501045E-1,-2.485544533E-1,-9.894620895E0,9.898429634E0
5.181929380E-1,1.238285750E-1,-2.485544533E-1,-9.918548584E0,9.922435127E0
5.206374170E-1,1.070788130E-1,-2.485544533E-1,-9.901799202E0,9.905497091E0
5.230827810E-1,9.511470050E-2,-2.581257522E-1,-9.875477791E0,9.879308544E0
5.255272080E-1,8.554340899E-2,-2.557329237E-1,-9.887442589E0,9.891119145E0
5.279709060E-1,1.190429255E-1,-2.653042078E-1,-9.880263329E0,9.884541516E0
