"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.063976770E-1,-9.899106979E0,-8.374879509E-2,1.390828192E-1,9.900438217E0
5.088213750E-1,-9.915857315E0,-7.178468257E-2,1.271187067E-1,9.916931910E0
5.112453330E-1,-9.906285286E0,-7.178468257E-2,1.438684613E-1,9.907589987E0
5.136686660E-1,-9.918250084E0,-7.896314561E-2,1.295115203E-1,9.919409919E0
5.160923640E-1,-9.915857315E0,-5.742774159E-2,1.199402362E-1,9.916748958E0
5.185161140E-1,-9.899106979E0,-7.417750359E-2,1.223330572E-1,9.900140740E0
5.209393430E-1,-9.918250084E0,-6.460621208E-2,1.055833027E-1,9.919022458E0
5.233630930E-1,-9.908679008E0,-6.221338734E-2,1.151545867E-1,9.909543419E0
5.257867390E-1,-9.899106979E0,-5.264209956E-2,1.390828192E-1,9.900223947E0
5.282109060E-1,-9.927821159E0,-5.982056633E-2,1.199402362E-1,9.928725856E0
5.306350200E-1,-9.906285286E0,-8.614161611E-2,1.510469317E-1,9.907811248E0
5.330590310E-1,-9.899106979E0,-6.939185411E-2,1.438684613E-1,9.900395565E0
5.354828330E-1,-9.908679008E0,-6.221338734E-2,1.247258782E-1,9.909659265E0
5.379066350E-1,-9.920642853E0,-7.657032460E-2,1.319043487E-1,9.921815176E0
5.403295520E-1,-9.906285286E0,-8.374879509E-2,1.414756328E-1,9.907649438E0
5.427531980E-1,-9.891928673E0,-8.135596663E-2,1.295115203E-1,9.893110982E0
5.451769480E-1,-9.884750366E0,-5.982056633E-2,1.319043487E-1,9.885811401E0
5.476003850E-1,-9.896714211E0,-7.896314561E-2,1.319043487E-1,9.897908168E0
5.500236140E-1,-9.903892517E0,-8.853443712E-2,1.366899908E-1,9.905231420E0
5.524470520E-1,-9.906285286E0,-7.178468257E-2,1.462612897E-1,9.907625022E0
5.548701250E-1,-9.884750366E0,-7.896314561E-2,1.462612897E-1,9.886147751E0
5.572936660E-1,-9.911071777E0,-6.699903309E-2,1.534397453E-1,9.912485884E0
5.597171560E-1,-9.925428391E0,-8.135596663E-2,1.390828192E-1,9.926736199E0
5.621408020E-1,-9.891928673E0,-8.853443712E-2,1.342971772E-1,9.893236424E0
5.645649160E-1,-9.906285286E0,-7.896314561E-2,1.366899908E-1,9.907542960E0
5.669881450E-1,-9.896714211E0,-6.939185411E-2,1.390828192E-1,9.897934705E0
5.694120000E-1,-9.899106979E0,-6.939185411E-2,1.390828192E-1,9.900327179E0
5.718352290E-1,-9.899106979E0,-5.742774159E-2,1.295115203E-1,9.900120715E0
5.742593950E-1,-9.903892517E0,-7.657032460E-2,1.295115203E-1,9.905035247E0
5.766837700E-1,-9.903892517E0,-7.896314561E-2,1.271187067E-1,9.905023036E0
5.791077810E-1,-9.896714211E0,-7.896314561E-2,1.390828192E-1,9.898006434E0
5.815313750E-1,-9.915857315E0,-5.982056633E-2,1.199402362E-1,9.916763104E0
5.839549160E-1,-9.896714211E0,-6.221338734E-2,1.175474152E-1,9.897607795E0
5.863792910E-1,-9.906285286E0,-4.307080805E-2,1.486541033E-1,9.907494199E0
5.888027290E-1,-9.911071777E0,-7.417750359E-2,1.199402362E-1,9.912075047E0
5.912258540E-1,-9.913464546E0,-6.460621208E-2,1.127617657E-1,9.914316340E0
5.936498120E-1,-9.903892517E0,-7.178468257E-2,1.223330572E-1,9.904908147E0
5.960737180E-1,-9.913464546E0,-7.657032460E-2,1.247258782E-1,9.914544814E0
5.984979890E-1,-9.913464546E0,-5.024927482E-2,1.271187067E-1,9.914406864E0
6.009218430E-1,-9.920642853E0,-5.503492057E-2,1.271187067E-1,9.921609880E0
6.033449160E-1,-9.918250084E0,-5.742774159E-2,1.414756328E-1,9.919425287E0
6.057693950E-1,-9.908679008E0,-5.503492057E-2,1.151545867E-1,9.909500952E0
6.081927290E-1,-9.913464546E0,-6.221338734E-2,1.534397453E-1,9.914847128E0
6.106159580E-1,-9.884750366E0,-5.742774159E-2,1.414756328E-1,9.885929552E0
6.130400730E-1,-9.896714211E0,-6.699903309E-2,1.079761237E-1,9.897529989E0
6.154638230E-1,-9.896714211E0,-4.546362907E-2,1.223330572E-1,9.897574677E0
6.178869480E-1,-9.913464546E0,-5.982056633E-2,1.342971772E-1,9.914554631E0
6.203107500E-1,-9.894321442E0,-7.896314561E-2,1.319043487E-1,9.895515688E0
6.227343950E-1,-9.889535904E0,-5.982056633E-2,1.390828192E-1,9.890694765E0
6.251585620E-1,-9.932606697E0,-6.699903309E-2,1.606182158E-1,9.934131209E0
6.275824160E-1,-9.903892517E0,-5.503492057E-2,1.342971772E-1,9.904955909E0
6.300058540E-1,-9.901499748E0,-5.024927482E-2,1.271187067E-1,9.902443205E0
6.324301250E-1,-9.915857315E0,-5.503492057E-2,1.342971772E-1,9.916919424E0
6.348535100E-1,-9.899106979E0,-6.460621208E-2,1.175474152E-1,9.900015674E0
6.372769480E-1,-9.884750366E0,-6.221338734E-2,1.510469317E-1,9.886100115E0
6.397000200E-1,-9.899106979E0,-5.503492057E-2,1.247258782E-1,9.900045675E0
6.421231450E-1,-9.908679008E0,-5.264209956E-2,1.247258782E-1,9.909603798E0
6.445463750E-1,-9.901499748E0,-5.503492057E-2,1.342971772E-1,9.902563397E0
6.469694480E-1,-9.899106979E0,-7.178468257E-2,1.319043487E-1,9.900245996E0
6.493922600E-1,-9.901499748E0,-5.742774159E-2,1.295115203E-1,9.902513239E0
6.518152810E-1,-9.913464546E0,-5.982056633E-2,1.366899908E-1,9.914587332E0
6.542388750E-1,-9.915857315E0,-7.417750359E-2,1.199402362E-1,9.916860101E0
6.566629370E-1,-9.884750366E0,-7.178468257E-2,1.199402362E-1,9.885738642E0
6.590864270E-1,-9.915857315E0,-5.503492057E-2,1.462612897E-1,9.917088660E0
6.615102290E-1,-9.889535904E0,-7.178468257E-2,1.175474152E-1,9.890494974E0
6.639341870E-1,-9.896714211E0,-5.503492057E-2,1.438684613E-1,9.897912868E0
6.663577810E-1,-9.884750366E0,-7.417750359E-2,1.247258782E-1,9.885815528E0
6.687808540E-1,-9.918250084E0,-6.699903309E-2,1.390828192E-1,9.919451478E0
6.712047600E-1,-9.923035622E0,-6.939185411E-2,1.414756328E-1,9.924286701E0
6.736286140E-1,-9.887143135E0,-6.939185411E-2,1.295115203E-1,9.888234819E0
6.760522080E-1,-9.923035622E0,-5.264209956E-2,1.319043487E-1,9.924051889E0
6.784760620E-1,-9.934999466E0,-5.024927482E-2,1.271187067E-1,9.935939741E0
