"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.527154280E-1,-2.458625287E-1,-1.028913707E-1,9.885647774E0
6.551413650E-1,-2.434697002E-1,-9.571290761E-2,9.883255005E0
6.575673030E-1,-2.506481707E-1,-9.332008660E-2,9.900004387E0
6.599932400E-1,-2.291127741E-1,-1.244267747E-1,9.900004387E0
6.624191780E-1,-2.267199457E-1,-1.004985496E-1,9.878469467E0
6.648451150E-1,-2.171486616E-1,-1.076770201E-1,9.876076698E0
6.672710530E-1,-2.338984162E-1,-8.853443712E-2,9.868897438E0
6.696969900E-1,-2.434697002E-1,-1.148554832E-1,9.907182693E0
6.721229280E-1,-2.458625287E-1,-1.196411327E-1,9.892826080E0
6.745488650E-1,-2.315055877E-1,-1.076770201E-1,9.876076698E0
6.769748030E-1,-2.410768867E-1,-1.196411327E-1,9.873683929E0
6.794007400E-1,-2.362912297E-1,-9.092725813E-2,9.871291161E0
6.818266780E-1,-2.434697002E-1,-1.148554832E-1,9.859326363E0
6.842526150E-1,-2.386840582E-1,-1.076770201E-1,9.861719131E0
6.866785000E-1,-2.458625287E-1,-1.148554832E-1,9.883255005E0
6.891044900E-1,-2.626122832E-1,-1.052841991E-1,9.871291161E0
6.915304280E-1,-2.458625287E-1,-1.100698411E-1,9.871291161E0
6.939563650E-1,-2.530409992E-1,-1.076770201E-1,9.888040543E0
6.963823030E-1,-2.506481707E-1,-1.004985496E-1,9.883255005E0
6.988081880E-1,-2.362912297E-1,-9.092725813E-2,9.871291161E0
7.012341780E-1,-2.578266263E-1,-1.244267747E-1,9.873683929E0
7.036600630E-1,-2.650051117E-1,-1.100698411E-1,9.900004387E0
7.060860000E-1,-2.434697002E-1,-8.614161611E-2,9.878469467E0
7.085119380E-1,-2.458625287E-1,-1.052841991E-1,9.876076698E0
7.109378750E-1,-2.219343036E-1,-1.052841991E-1,9.861719131E0
7.133638130E-1,-2.578266263E-1,-9.092725813E-2,9.864111900E0
7.157897500E-1,-2.578266263E-1,-9.571290761E-2,9.883255005E0
7.182157400E-1,-2.482553422E-1,-9.810572863E-2,9.866504669E0
7.206416250E-1,-2.362912297E-1,-7.657032460E-2,9.873683929E0
7.230675630E-1,-2.434697002E-1,-9.092725813E-2,9.871291161E0
7.254935000E-1,-2.315055877E-1,-9.810572863E-2,9.883255005E0
7.279194380E-1,-2.291127741E-1,-1.076770201E-1,9.876076698E0
7.303453750E-1,-2.123630047E-1,-1.268195957E-1,9.866504669E0
7.327713130E-1,-2.530409992E-1,-1.244267747E-1,9.883255005E0
7.351972500E-1,-2.506481707E-1,-1.124626622E-1,9.871291161E0
7.376231880E-1,-2.506481707E-1,-1.076770201E-1,9.876076698E0
7.400491250E-1,-2.243271172E-1,-1.292124242E-1,9.890433311E0
7.424750630E-1,-2.195414752E-1,-1.052841991E-1,9.907182693E0
7.449010000E-1,-2.458625287E-1,-1.028913707E-1,9.892826080E0
7.473269380E-1,-2.506481707E-1,-1.076770201E-1,9.873683929E0
7.497528750E-1,-2.386840582E-1,-9.332008660E-2,9.888040543E0
7.521788130E-1,-2.482553422E-1,-1.148554832E-1,9.876076698E0
7.546047500E-1,-2.362912297E-1,-1.052841991E-1,9.871291161E0
7.570306880E-1,-2.243271172E-1,-1.196411327E-1,9.861719131E0
7.594566250E-1,-2.051845491E-1,-8.853443712E-2,9.878469467E0
7.618825630E-1,-2.195414752E-1,-1.028913707E-1,9.876076698E0
7.643085000E-1,-2.267199457E-1,-1.076770201E-1,9.892826080E0
7.667344380E-1,-2.458625287E-1,-9.332008660E-2,9.897611618E0
7.691603750E-1,-2.410768867E-1,-1.148554832E-1,9.871291161E0
7.715863130E-1,-2.458625287E-1,-9.571290761E-2,9.880862236E0
7.740122500E-1,-2.410768867E-1,-1.148554832E-1,9.880862236E0
7.764381880E-1,-2.506481707E-1,-1.052841991E-1,9.871291161E0
7.788641250E-1,-2.362912297E-1,-1.076770201E-1,9.866504669E0
7.812900630E-1,-2.506481707E-1,-1.028913707E-1,9.885647774E0
7.837160000E-1,-2.386840582E-1,-1.100698411E-1,9.890433311E0
7.861419380E-1,-2.410768867E-1,-8.374879509E-2,9.873683929E0
7.885678750E-1,-2.195414752E-1,-9.810572863E-2,9.878469467E0
7.909938130E-1,-2.362912297E-1,-9.092725813E-2,9.866504669E0
7.934197500E-1,-2.267199457E-1,-1.052841991E-1,9.871291161E0
7.958456880E-1,-2.243271172E-1,-8.614161611E-2,9.876076698E0
7.982716250E-1,-2.434697002E-1,-9.571290761E-2,9.864111900E0
8.006975630E-1,-2.195414752E-1,-1.028913707E-1,9.883255005E0
8.031235000E-1,-2.147558331E-1,-1.028913707E-1,9.890433311E0
8.055494380E-1,-2.267199457E-1,-1.076770201E-1,9.880862236E0
8.079753750E-1,-2.530409992E-1,-9.332008660E-2,9.876076698E0
8.104013130E-1,-2.315055877E-1,-1.004985496E-1,9.883255005E0
8.128272500E-1,-2.315055877E-1,-1.196411327E-1,9.892826080E0
8.152531880E-1,-2.315055877E-1,-1.052841991E-1,9.883255005E0
8.176791250E-1,-2.195414752E-1,-1.220339537E-1,9.890433311E0
8.201050630E-1,-2.291127741E-1,-1.100698411E-1,9.892826080E0
8.225310000E-1,-2.530409992E-1,-8.853443712E-2,9.885647774E0
8.249569380E-1,-2.315055877E-1,-1.124626622E-1,9.871291161E0
8.273828750E-1,-2.482553422E-1,-9.332008660E-2,9.892826080E0
8.298088130E-1,-2.554338276E-1,-1.028913707E-1,9.878469467E0
8.322347500E-1,-2.291127741E-1,-8.374879509E-2,9.876076698E0
8.346606880E-1,-2.099701911E-1,-1.052841991E-1,9.864111900E0
8.370866250E-1,-2.410768867E-1,-1.124626622E-1,9.854540825E0
8.395125630E-1,-2.482553422E-1,-9.092725813E-2,9.880862236E0
8.419385000E-1,-2.386840582E-1,-1.076770201E-1,9.876076698E0
8.443644380E-1,-2.602194548E-1,-1.028913707E-1,9.871291161E0
8.467903750E-1,-2.482553422E-1,-1.196411327E-1,9.885647774E0
8.492163130E-1,-2.506481707E-1,-1.028913707E-1,9.866504669E0
8.516422500E-1,-2.171486616E-1,-9.810572863E-2,9.871291161E0
8.540681880E-1,-2.315055877E-1,-1.220339537E-1,9.844969749E0
8.564941250E-1,-2.410768867E-1,-1.124626622E-1,9.871291161E0
8.589200630E-1,-2.554338276E-1,-9.571290761E-2,9.900004387E0
8.613460000E-1,-2.458625287E-1,-1.076770201E-1,9.868897438E0
8.637719380E-1,-2.530409992E-1,-9.092725813E-2,9.866504669E0
8.661978750E-1,-2.434697002E-1,-9.571290761E-2,9.890433311E0
8.686238130E-1,-2.243271172E-1,-1.172483116E-1,9.873683929E0
8.710497500E-1,-2.267199457E-1,-1.052841991E-1,9.892826080E0
8.734756880E-1,-2.243271172E-1,-1.124626622E-1,9.892826080E0
8.759016250E-1,-2.291127741E-1,-1.076770201E-1,9.897611618E0
8.783275630E-1,-2.147558331E-1,-1.196411327E-1,9.878469467E0
8.807535000E-1,-2.386840582E-1,-7.896314561E-2,9.892826080E0
8.831794380E-1,-2.386840582E-1,-9.571290761E-2,9.873683929E0
8.856053750E-1,-2.434697002E-1,-9.332008660E-2,9.878469467E0
8.880313130E-1,-2.650051117E-1,-1.076770201E-1,9.888040543E0
8.904572500E-1,-2.458625287E-1,-9.810572863E-2,9.888040543E0
8.928831880E-1,-2.171486616E-1,-1.028913707E-1,9.897611618E0
8.953091250E-1,-2.315055877E-1,-9.092725813E-2,9.876076698E0
8.977350630E-1,-2.315055877E-1,-1.028913707E-1,9.878469467E0
9.001610000E-1,-2.434697002E-1,-1.052841991E-1,9.880862236E0
9.025869380E-1,-2.386840582E-1,-1.124626622E-1,9.876076698E0
9.050128750E-1,-2.386840582E-1,-9.092725813E-2,9.868897438E0
9.074388130E-1,-2.362912297E-1,-1.004985496E-1,9.868897438E0
9.098647500E-1,-2.410768867E-1,-1.004985496E-1,9.873683929E0
9.122906880E-1,-2.338984162E-1,-9.332008660E-2,9.883255005E0
9.147166250E-1,-2.362912297E-1,-9.092725813E-2,9.871291161E0
9.171425630E-1,-2.386840582E-1,-1.028913707E-1,9.868897438E0
9.195685000E-1,-2.482553422E-1,-1.004985496E-1,9.883255005E0
9.219944380E-1,-2.243271172E-1,-1.052841991E-1,9.880862236E0
