"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.000574110E-1,9.990034252E-2,-1.017906761E1,-3.756731451E-1,1.018648751E1
7.025011090E-1,1.142572835E-1,-1.016710377E1,-3.804588020E-1,1.017486131E1
7.049456930E-1,1.357926875E-1,-1.016949654E1,-3.661018610E-1,1.017699022E1
7.073910050E-1,1.214357466E-1,-1.017428207E1,-3.732803464E-1,1.018185153E1
7.098347030E-1,1.262213886E-1,-1.016949654E1,-3.637090325E-1,1.017678122E1
7.122792860E-1,9.990034252E-2,-1.017188931E1,-3.732803464E-1,1.017922641E1
7.147238180E-1,1.118644550E-1,-1.017188931E1,-3.828516304E-1,1.017970633E1
7.171683490E-1,9.511470050E-2,-1.020538902E1,-3.780659735E-1,1.021283241E1
7.196136610E-1,1.166501045E-1,-1.016231823E1,-3.708875179E-1,1.016975303E1
7.220573590E-1,1.070788130E-1,-1.016231823E1,-3.948157430E-1,1.017054852E1
7.245019430E-1,1.142572835E-1,-1.017906761E1,-3.780659735E-1,1.018672695E1
7.269473070E-1,1.118644550E-1,-1.015992451E1,-3.876372576E-1,1.016793206E1
7.293910050E-1,8.554340899E-2,-1.016471100E1,-3.637090325E-1,1.017157567E1
7.318355880E-1,1.070788130E-1,-1.017188931E1,-3.708875179E-1,1.017921193E1
7.342801200E-1,1.142572835E-1,-1.015753174E1,-3.589234054E-1,1.016451336E1
7.367246510E-1,9.990034252E-2,-1.016471100E1,-3.637090325E-1,1.017170654E1
7.391699630E-1,1.094716340E-1,-1.016949654E1,-3.661018610E-1,1.017667305E1
7.416136610E-1,1.166501045E-1,-1.017428207E1,-3.708875179E-1,1.018170813E1
7.440582450E-1,1.142572835E-1,-1.017428207E1,-3.613162339E-1,1.018133684E1
7.465035570E-1,1.142572835E-1,-1.015992451E1,-3.708875179E-1,1.016733388E1
7.489472550E-1,1.238285750E-1,-1.014317513E1,-3.804588020E-1,1.015106320E1
7.513918380E-1,9.990034252E-2,-1.015513897E1,-3.684946895E-1,1.016231351E1
7.538363700E-1,1.118644550E-1,-1.017188931E1,-3.804588020E-1,1.017961662E1
7.562809010E-1,1.070788130E-1,-1.017428207E1,-3.900300860E-1,1.018231826E1
7.587262660E-1,9.750752151E-2,-1.017188931E1,-3.732803464E-1,1.017920321E1
7.611699630E-1,9.990034252E-2,-1.017906761E1,-3.732803464E-1,1.018639955E1
