"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.406168950E-1,-1.085743308E-1,-1.262213886E-1,9.866206169E0
5.430611660E-1,-1.277169138E-1,-1.310070455E-1,9.899705887E0
5.455046560E-1,-1.181456149E-1,-1.333998591E-1,9.890133858E0
5.479490310E-1,-1.253240854E-1,-1.238285750E-1,9.868598938E0
5.503940830E-1,-1.348953694E-1,-1.190429255E-1,9.873384476E0
5.528384060E-1,-1.229312643E-1,-1.166501045E-1,9.904491425E0
5.552818950E-1,-1.157527938E-1,-1.357926875E-1,9.870991707E0
5.577262180E-1,-1.372881979E-1,-1.429711580E-1,9.885348320E0
5.601713220E-1,-1.205384433E-1,-1.190429255E-1,9.859027863E0
5.626156450E-1,-1.325025558E-1,-1.238285750E-1,9.904491425E0
5.650590830E-1,-1.492523104E-1,-1.333998591E-1,9.894919395E0
5.675034580E-1,-1.325025558E-1,-1.480558962E-1,9.859027863E0
5.699485620E-1,-1.181456149E-1,-1.214357466E-1,9.873384476E0
5.723928330E-1,-1.325025558E-1,-1.480558962E-1,9.887741089E0
5.748363220E-1,-1.348953694E-1,-1.310070455E-1,9.894919395E0
5.772806450E-1,-1.253240854E-1,-1.504487246E-1,9.885348320E0
5.797257490E-1,-1.348953694E-1,-1.405783296E-1,9.892526627E0
5.821700720E-1,-1.133599728E-1,-1.310070455E-1,9.894919395E0
5.846135100E-1,-1.205384433E-1,-1.310070455E-1,9.894919395E0
5.870578850E-1,-1.229312643E-1,-1.405783296E-1,9.870991707E0
5.895029890E-1,-1.205384433E-1,-1.480558962E-1,9.882955551E0
5.919472600E-1,-1.181456149E-1,-1.333998591E-1,9.887741089E0
5.943907490E-1,-1.205384433E-1,-1.405783296E-1,9.899705887E0
5.968351240E-1,-1.229312643E-1,-1.405783296E-1,9.885348320E0
5.992801760E-1,-1.372881979E-1,-1.214357466E-1,9.878170013E0
6.017244990E-1,-1.253240854E-1,-1.504487246E-1,9.878170013E0
6.041679370E-1,-1.444666684E-1,-1.381855011E-1,9.904491425E0
6.066123120E-1,-1.372881979E-1,-1.453639716E-1,9.885348320E0
6.090574160E-1,-1.564307809E-1,-1.310070455E-1,9.873384476E0
6.115017390E-1,-1.348953694E-1,-1.262213886E-1,9.885348320E0
6.139451760E-1,-1.181456149E-1,-1.357926875E-1,9.902098656E0
6.163895510E-1,-1.301097274E-1,-1.528415531E-1,9.878170013E0
6.188346560E-1,-1.301097274E-1,-1.357926875E-1,9.890133858E0
6.212789260E-1,-1.205384433E-1,-1.262213886E-1,9.885348320E0
6.237224160E-1,-1.325025558E-1,-1.333998591E-1,9.892526627E0
6.261667390E-1,-1.468594968E-1,-1.310070455E-1,9.866206169E0
6.286118430E-1,-1.325025558E-1,-1.286142170E-1,9.878170013E0
6.310561660E-1,-1.301097274E-1,-1.310070455E-1,9.885348320E0
6.334996040E-1,-1.157527938E-1,-1.453639716E-1,9.885348320E0
6.359439790E-1,-1.277169138E-1,-1.357926875E-1,9.880562782E0
6.383890830E-1,-1.372881979E-1,-1.429711580E-1,9.861420631E0
6.408334060E-1,-1.181456149E-1,-1.286142170E-1,9.887741089E0
6.432768430E-1,-1.253240854E-1,-1.405783296E-1,9.892526627E0
6.457212180E-1,-1.277169138E-1,-1.310070455E-1,9.875777245E0
6.481663220E-1,-1.277169138E-1,-1.429711580E-1,9.851848602E0
6.506105930E-1,-1.372881979E-1,-1.480558962E-1,9.875777245E0
6.530540830E-1,-1.181456149E-1,-1.286142170E-1,9.899705887E0
6.554984060E-1,-1.396810263E-1,-1.286142170E-1,9.863813400E0
6.579435100E-1,-1.253240854E-1,-1.214357466E-1,9.863813400E0
6.603878330E-1,-1.205384433E-1,-1.357926875E-1,9.890133858E0
6.628312700E-1,-1.348953694E-1,-1.286142170E-1,9.902098656E0
6.652756450E-1,-1.396810263E-1,-1.480558962E-1,9.875777245E0
6.677207490E-1,-1.325025558E-1,-1.405783296E-1,9.897313118E0
6.701650200E-1,-1.181456149E-1,-1.504487246E-1,9.880562782E0
6.726085100E-1,-1.277169138E-1,-1.310070455E-1,9.887741089E0
6.750528330E-1,-1.253240854E-1,-1.405783296E-1,9.880562782E0
6.774979370E-1,-1.277169138E-1,-1.405783296E-1,9.885348320E0
6.799422600E-1,-1.444666684E-1,-1.528415531E-1,9.890133858E0
6.823856970E-1,-1.325025558E-1,-1.405783296E-1,9.887741089E0
6.848300720E-1,-1.205384433E-1,-1.552343667E-1,9.880562782E0
6.872751760E-1,-1.564307809E-1,-1.453639716E-1,9.882955551E0
6.897194990E-1,-1.277169138E-1,-1.238285750E-1,9.882955551E0
6.921629370E-1,-1.013958603E-1,-1.190429255E-1,9.885348320E0
